Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2016-05-25,21:00,Série A,Matchweek 3,Wed,Away,D,2,2,Flamengo,38.0,2705.0,,4-3-2-1,4-2-3-1,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 Chapecoense,12.0,5.0,41.7,0.08,0.2,
2016-05-28,21:00,Série A,Matchweek 4,Sat,Home,D,1,1,Santa Cruz,65.0,4734.0,,4-3-2-1,4-2-3-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Chapecoense,17.0,1.0,5.9,0.0,0.0,
2016-06-01,21:00,Série A,Matchweek 5,Wed,Away,W,4,3,Coritiba,49.0,2852.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Chapecoense,15.0,9.0,60.0,0.13,0.22,
2016-06-04,20:30,Série A,Matchweek 6,Sat,Home,D,0,0,Fluminense,46.0,5817.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Chapecoense,8.0,2.0,25.0,0.0,0.0,
2016-06-11,16:00,Série A,Matchweek 7,Sat,Away,L,1,2,Ponte Preta,40.0,3826.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,2.0,28.6,0.14,0.5,
2016-06-15,19:30,Série A,Matchweek 8,Wed,Home,D,3,3,Grêmio,46.0,13154.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Chapecoense,9.0,5.0,55.6,0.22,0.4,
2016-06-19,11:00,Série A,Matchweek 9,Sun,Away,W,2,1,Vitória,48.0,7702.0,,4-3-2-1,4-3-3,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Chapecoense,10.0,4.0,40.0,0.2,0.5,
2016-06-23,15:00,Série A,Matchweek 10,Thu,Home,D,0,0,Ath Paranaense,51.0,3788.0,,4-3-2-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Chapecoense,11.0,3.0,27.3,0.0,0.0,
2016-06-26,18:30,Série A,Matchweek 11,Sun,Away,L,1,5,Sport Recife,43.0,38921.0,,4-3-2-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,4.0,57.1,0.14,0.25,
2016-06-29,21:00,Série A,Matchweek 12,Wed,Home,W,3,2,Cruzeiro,47.0,6774.0,,4-3-2-1,4-3-2-1,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Chapecoense,15.0,6.0,40.0,0.2,0.5,
2016-07-03,16:00,Série A,Matchweek 13,Sun,Away,L,0,3,Santos,36.0,10322.0,,4-3-2-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2016,brasileirao,24,2016 Chapecoense,11.0,5.0,45.5,0.0,0.0,
2016-07-09,16:30,Série A,Matchweek 14,Sat,Home,L,0,2,Corinthians,39.0,11615.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Chapecoense,9.0,3.0,33.3,0.0,0.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Away,D,1,1,Figueirense,55.0,6017.0,,4-3-2-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Chapecoense,10.0,3.0,30.0,0.1,0.33,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Home,W,2,1,Botafogo (RJ),38.0,7012.0,,4-3-2-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Chapecoense,4.0,4.0,100.0,0.5,0.5,
2016-07-31,11:00,Série A,Matchweek 17,Sun,Away,D,2,2,São Paulo,32.0,54996.0,,4-3-2-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,4.0,57.1,0.29,0.5,
2016-08-04,21:30,Série A,Matchweek 18,Thu,Home,D,1,1,Palmeiras,35.0,9167.0,,4-3-2-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Chapecoense,13.0,5.0,38.5,0.08,0.2,
2016-08-08,20:00,Série A,Matchweek 19,Mon,Away,L,1,3,Atlético Mineiro,43.0,17484.0,,4-3-2-1,4-2-2-2,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Chapecoense,18.0,6.0,33.3,0.06,0.17,
2016-08-15,20:00,Série A,Matchweek 20,Mon,Home,W,1,0,Internacional,57.0,11360.0,,4-3-2-1,4-2-3-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Chapecoense,16.0,5.0,31.3,0.06,0.2,
2016-08-19,21:30,Série A,Matchweek 21,Fri,Away,W,2,1,América (MG),50.0,1191.0,,4-3-2-1,4-5-1,Flavio Rodrigues De Souza,Match Report,,2016,brasileirao,24,2016 Chapecoense,12.0,2.0,16.7,0.08,0.5,
2016-08-25,18:00,Sudamericana,Second stage,Thu,Away,L,0,1,br Cuiabá,,1714.0,,,,Jorge Baliño,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Home,L,1,3,Flamengo,43.0,11562.0,,4-3-2-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2016,brasileirao,24,2016 Chapecoense,18.0,8.0,44.4,0.06,0.13,
2016-08-31,21:45,Sudamericana,Second stage,Wed,Home,W,3,1,br Cuiabá,,4452.0,,,,Jesús Valenzuela,Match Report,Leg 2 of 2; Chapecoense won,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Away,D,2,2,Santa Cruz,46.0,12266.0,,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,3.0,42.9,0.14,0.33,
2016-09-11,11:00,Série A,Matchweek 24,Sun,Home,W,1,0,Coritiba,47.0,6101.0,,4-4-2,4-2-3-1,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 Chapecoense,13.0,3.0,23.1,0.08,0.33,
2016-09-15,19:30,Série A,Matchweek 25,Thu,Away,W,2,1,Fluminense,42.0,8820.0,,4-1-4-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2016,brasileirao,24,2016 Chapecoense,11.0,4.0,36.4,0.18,0.5,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Home,D,2,2,Ponte Preta,56.0,2709.0,,4-1-4-1,4-1-4-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Chapecoense,10.0,5.0,50.0,0.2,0.4,
2016-09-21,19:15,Sudamericana,Round of 16,Wed,Away,D,0,0,ar Independiente,,,,,,Klever Rojas,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Away,L,0,1,Grêmio,53.0,11152.0,,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Chapecoense,9.0,1.0,11.1,0.0,0.0,
2016-09-28,19:15,Sudamericana,Round of 16,Wed,Home,D,0 (5),0 (4),ar Independiente,,,,,,Juan Bravo,Match Report,Leg 2 of 2; Chapecoense won; Chapecoense won on penalty kicks following extra time,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-10-01,16:00,Série A,Matchweek 28,Sat,Home,L,1,4,Vitória,62.0,10363.0,,4-1-4-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Chapecoense,15.0,3.0,20.0,0.07,0.33,
2016-10-05,19:30,Série A,Matchweek 29,Wed,Away,L,1,3,Ath Paranaense,42.0,10553.0,,5-4-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Chapecoense,11.0,1.0,9.1,0.09,1.0,
2016-10-12,11:00,Série A,Matchweek 30,Wed,Home,W,3,0,Sport Recife,46.0,6104.0,,4-4-1-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Chapecoense,17.0,7.0,41.2,0.18,0.43,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Away,D,0,0,Cruzeiro,40.0,14761.0,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,1.0,14.3,0.0,0.0,
2016-10-19,18:45,Sudamericana,Quarter-finals,Wed,Away,L,0,1,co Junior,,,,,,Juan Soto,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-10-23,19:30,Série A,Matchweek 32,Sun,Home,L,0,1,Santos,58.0,7459.0,,4-1-4-1,4-2-3-1,Nielson Nogueira Dias,Match Report,,2016,brasileirao,24,2016 Chapecoense,20.0,5.0,25.0,0.0,0.0,
2016-10-26,21:45,Sudamericana,Quarter-finals,Wed,Home,W,3,0,co Junior,,,,,,Enrique Cáceres,Match Report,Leg 2 of 2; Chapecoense won,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-10-29,16:30,Série A,Matchweek 33,Sat,Away,D,1,1,Corinthians,44.0,25064.0,,4-1-4-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Chapecoense,14.0,2.0,14.3,0.0,0.0,
2016-11-02,20:45,Sudamericana,Semi-finals,Wed,Away,D,1,1,ar San Lorenzo,,,,,,Roberto Tobar,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-11-06,19:30,Série A,Matchweek 34,Sun,Home,W,1,0,Figueirense,57.0,9075.0,,4-1-4-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Chapecoense,24.0,8.0,33.3,0.04,0.13,
2016-11-16,19:30,Série A,Matchweek 35,Wed,Away,W,2,0,Botafogo (RJ),36.0,10170.0,,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Chapecoense,7.0,2.0,28.6,0.29,1.0,
2016-11-20,19:30,Série A,Matchweek 36,Sun,Home,W,2,0,São Paulo,40.0,8163.0,,4-1-4-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Chapecoense,10.0,4.0,40.0,0.2,0.5,
2016-11-23,21:45,Sudamericana,Semi-finals,Wed,Home,D,0,0,ar San Lorenzo,,,,,,Daniel Fedorczuk,Match Report,Leg 2 of 2; Chapecoense won,2016,brasileirao,24,2016 Chapecoense,,,,,,
2016-11-27,17:00,Série A,Matchweek 37,Sun,Away,L,0,1,Palmeiras,47.0,40986.0,,4-1-4-1,4-3-3,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Chapecoense,6.0,0.0,0.0,0.0,,
2016-05-14,21:00,Série A,Matchweek 1,Sat,Away,L,0,1,Coritiba,50.0,6028.0,,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Cruzeiro,6.0,1.0,16.7,0.0,0.0,
2016-05-21,21:00,Série A,Matchweek 2,Sat,Home,D,2,2,Figueirense,70.0,12647.0,,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Cruzeiro,17.0,8.0,47.1,0.12,0.25,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Away,L,1,4,Santa Cruz,65.0,16331.0,,4-1-2-1-2◆,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Cruzeiro,20.0,6.0,30.0,0.05,0.17,
2016-05-28,16:00,Série A,Matchweek 4,Sat,Home,D,1,1,América (MG),66.0,11266.0,,4-1-2-1-2◆,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Cruzeiro,26.0,6.0,23.1,0.04,0.17,
2016-06-01,21:45,Série A,Matchweek 5,Wed,Away,W,1,0,Botafogo (RJ),50.0,7057.0,,4-2-2-2,4-4-2,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Cruzeiro,14.0,2.0,14.3,0.07,0.5,
2016-06-05,18:30,Série A,Matchweek 6,Sun,Home,L,0,1,São Paulo,60.0,18880.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Cruzeiro,12.0,1.0,8.3,0.0,0.0,
2016-06-12,16:00,Série A,Matchweek 7,Sun,Away,W,3,2,Atlético Mineiro,32.0,19484.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Cruzeiro,11.0,7.0,63.6,0.27,0.43,
2016-06-15,21:45,Série A,Matchweek 8,Wed,Home,L,0,1,Flamengo,62.0,17593.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Cruzeiro,15.0,3.0,20.0,0.0,0.0,
2016-06-19,19:00,Série A,Matchweek 9,Sun,Away,L,0,2,Grêmio,44.0,14658.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Cruzeiro,7.0,0.0,0.0,0.0,,
2016-06-22,19:30,Série A,Matchweek 10,Wed,Away,W,4,0,Ponte Preta,36.0,4183.0,,4-3-2-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Cruzeiro,7.0,5.0,71.4,0.29,0.4,
2016-06-25,19:00,Série A,Matchweek 11,Sat,Home,W,2,1,Palmeiras,51.0,18082.0,,4-3-2-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Cruzeiro,20.0,8.0,40.0,0.1,0.25,
2016-06-29,21:00,Série A,Matchweek 12,Wed,Away,L,2,3,Chapecoense,53.0,6774.0,,4-3-2-1,4-3-2-1,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Cruzeiro,7.0,4.0,57.1,0.29,0.5,
2016-07-03,11:00,Série A,Matchweek 13,Sun,Home,D,2,2,Vitória,59.0,43821.0,,4-2-3-1,3-4-3,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Cruzeiro,18.0,7.0,38.9,0.11,0.29,
2016-07-11,20:00,Série A,Matchweek 14,Mon,Home,L,0,3,Ath Paranaense,61.0,32042.0,,4-3-3,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Cruzeiro,20.0,7.0,35.0,0.0,0.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Away,L,0,2,Fluminense,64.0,9681.0,,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Cruzeiro,12.0,3.0,25.0,0.0,0.0,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Home,L,1,2,Sport Recife,60.0,18861.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Cruzeiro,29.0,11.0,37.9,0.03,0.09,
2016-07-31,16:00,Série A,Matchweek 17,Sun,Away,L,0,2,Santos,50.0,13830.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Cruzeiro,13.0,4.0,30.8,0.0,0.0,
2016-08-04,21:00,Série A,Matchweek 18,Thu,Home,W,4,2,Internacional,42.0,12454.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Cruzeiro,13.0,7.0,53.8,0.31,0.57,
2016-08-08,21:00,Série A,Matchweek 19,Mon,Away,D,1,1,Corinthians,46.0,34487.0,,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Cruzeiro,14.0,2.0,14.3,0.07,0.5,
2016-08-14,16:00,Série A,Matchweek 20,Sun,Home,D,2,2,Coritiba,67.0,13814.0,,4-2-3-1,4-4-2,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Cruzeiro,17.0,7.0,41.2,0.12,0.29,
2016-08-21,18:30,Série A,Matchweek 21,Sun,Away,W,2,1,Figueirense,50.0,2578.0,,4-2-3-1,4-2-3-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Cruzeiro,13.0,5.0,38.5,0.15,0.4,
2016-08-28,11:00,Série A,Matchweek 22,Sun,Home,W,2,0,Santa Cruz,47.0,46591.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Cruzeiro,12.0,3.0,25.0,0.17,0.67,
2016-09-08,21:00,Série A,Matchweek 23,Thu,Away,W,2,0,América (MG),39.0,5651.0,,4-2-3-1,4-4-1-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Cruzeiro,10.0,4.0,40.0,0.2,0.5,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Home,L,0,2,Botafogo (RJ),62.0,26611.0,,4-2-3-1,4-3-1-2,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Cruzeiro,16.0,5.0,31.3,0.0,0.0,
2016-09-15,21:00,Série A,Matchweek 25,Thu,Away,L,0,1,São Paulo,46.0,15566.0,,4-2-3-1,4-1-4-1,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 Cruzeiro,12.0,3.0,25.0,0.0,0.0,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Home,D,1,1,Atlético Mineiro,48.0,43381.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Cruzeiro,14.0,2.0,14.3,0.07,0.5,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Away,L,1,2,Flamengo,42.0,15680.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Cruzeiro,11.0,4.0,36.4,0.09,0.25,
2016-10-01,18:30,Série A,Matchweek 28,Sat,Home,W,1,0,Grêmio,52.0,16678.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Cruzeiro,17.0,5.0,29.4,0.06,0.2,
2016-10-08,21:00,Série A,Matchweek 29,Sat,Home,W,2,0,Ponte Preta,55.0,15425.0,,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Cruzeiro,13.0,6.0,46.2,0.15,0.33,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Away,D,0,0,Palmeiras,45.0,15709.0,,4-2-3-1,4-3-3,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Cruzeiro,15.0,2.0,13.3,0.0,0.0,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Home,D,0,0,Chapecoense,60.0,14761.0,,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Cruzeiro,18.0,5.0,27.8,0.0,0.0,
2016-10-23,16:00,Série A,Matchweek 32,Sun,Away,W,1,0,Vitória,43.0,27489.0,,4-3-3,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Cruzeiro,13.0,1.0,7.7,0.08,1.0,
2016-10-29,16:30,Série A,Matchweek 33,Sat,Away,L,0,1,Ath Paranaense,57.0,17702.0,,4-3-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Cruzeiro,14.0,4.0,28.6,0.0,0.0,
2016-11-06,17:00,Série A,Matchweek 34,Sun,Home,W,4,2,Fluminense,46.0,7735.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Cruzeiro,18.0,8.0,44.4,0.22,0.5,
2016-11-16,20:45,Série A,Matchweek 35,Wed,Away,W,1,0,Sport Recife,46.0,10458.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Cruzeiro,11.0,5.0,45.5,0.09,0.2,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Home,D,2,2,Santos,51.0,13902.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Cruzeiro,14.0,7.0,50.0,0.14,0.29,
2016-11-27,17:00,Série A,Matchweek 37,Sun,Away,L,0,1,Internacional,49.0,25352.0,,4-4-2,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Cruzeiro,12.0,3.0,25.0,0.0,0.0,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,W,3,2,Corinthians,46.0,16074.0,,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Cruzeiro,20.0,5.0,25.0,0.15,0.6,
2016-05-15,16:00,Série A,Matchweek 1,Sun,Away,W,1,0,América (MG),60.0,2078.0,,4-2-3-1,4-4-1-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Fluminense,14.0,3.0,21.4,0.07,0.33,
2016-05-21,18:30,Série A,Matchweek 2,Sat,Home,D,2,2,Santa Cruz,57.0,3380.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,5.0,31.3,0.13,0.4,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Away,L,0,2,Palmeiras,48.0,28534.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Fluminense,14.0,3.0,21.4,0.0,0.0,
2016-05-29,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Botafogo (RJ),45.0,4550.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Fluminense,15.0,3.0,20.0,0.07,0.33,
2016-06-01,21:45,Série A,Matchweek 5,Wed,Away,D,1,1,Atlético Mineiro,39.0,8144.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Fluminense,11.0,4.0,36.4,0.09,0.25,
2016-06-04,20:30,Série A,Matchweek 6,Sat,Away,D,0,0,Chapecoense,54.0,5817.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,2.0,16.7,0.0,0.0,
2016-06-11,18:30,Série A,Matchweek 7,Sat,Home,D,1,1,Grêmio,61.0,3636.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Fluminense,27.0,4.0,14.8,0.04,0.25,
2016-06-16,20:00,Série A,Matchweek 8,Thu,Home,W,1,0,Corinthians,43.0,21148.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,4.0,33.3,0.08,0.25,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Away,L,1,2,Sport Recife,65.0,8065.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Fluminense,19.0,5.0,26.3,0.05,0.2,
2016-06-22,21:45,Série A,Matchweek 10,Wed,Home,L,2,4,Santos,52.0,5310.0,,4-2-3-1,4-2-2-2,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Fluminense,22.0,9.0,40.9,0.09,0.22,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Away,W,2,1,Flamengo,44.0,25946.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Fluminense,18.0,3.0,16.7,0.06,0.33,
2016-06-29,21:45,Série A,Matchweek 12,Wed,Away,L,1,2,São Paulo,56.0,10323.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Fluminense,9.0,2.0,22.2,0.0,0.0,
2016-07-02,16:00,Série A,Matchweek 13,Sat,Home,D,0,0,Coritiba,56.0,1826.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Fluminense,10.0,5.0,50.0,0.0,0.0,
2016-07-10,19:30,Série A,Matchweek 14,Sun,Away,D,0,0,Vitória,46.0,6938.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Fluminense,10.0,1.0,10.0,0.0,0.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Home,W,2,0,Cruzeiro,36.0,9681.0,,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,7.0,58.3,0.08,0.14,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,L,0,1,Ath Paranaense,57.0,14959.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Fluminense,9.0,3.0,33.3,0.0,0.0,
2016-07-31,11:00,Série A,Matchweek 17,Sun,Home,W,3,0,Ponte Preta,53.0,9574.0,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Fluminense,5.0,3.0,60.0,0.6,1.0,
2016-08-07,16:15,Série A,Matchweek 19,Sun,Away,D,2,2,Internacional,47.0,19552.0,,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Fluminense,10.0,3.0,30.0,0.2,0.67,
2016-08-14,11:00,Série A,Matchweek 20,Sun,Home,W,1,0,América (MG),60.0,6775.0,,4-2-3-1,4-5-1,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,3.0,18.8,0.06,0.33,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Away,W,1,0,Santa Cruz,41.0,8279.0,,4-2-2-2,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Fluminense,6.0,4.0,66.7,0.17,0.25,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Home,L,0,2,Palmeiras,59.0,12037.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Fluminense,8.0,3.0,37.5,0.0,0.0,
2016-09-03,16:00,Série A,Matchweek 18,Sat,Home,W,3,2,Figueirense,53.0,6136.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 Fluminense,18.0,9.0,50.0,0.17,0.33,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Away,L,0,1,Botafogo (RJ),63.0,10156.0,,4-2-3-1,4-3-1-2,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,3.0,25.0,0.0,0.0,
2016-09-12,20:00,Série A,Matchweek 24,Mon,Home,W,4,2,Atlético Mineiro,50.0,9004.0,,4-2-3-1,4-4-2,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,4.0,25.0,0.25,1.0,
2016-09-15,19:30,Série A,Matchweek 25,Thu,Home,L,1,2,Chapecoense,58.0,8820.0,,4-2-3-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,5.0,41.7,0.08,0.2,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Away,W,1,0,Grêmio,33.0,12136.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Fluminense,11.0,2.0,18.2,0.09,0.5,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Away,W,1,0,Corinthians,44.0,18838.0,,4-3-3,4-1-4-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,4.0,33.3,0.08,0.25,
