Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2017-09-14,19:15,Sudamericana,Round of 16,Thu,Home,W,1,0,ec LDU de Quito,65.0,,Gustavo Scarpa,4-2-3-1,4-1-4-1,Julio Quintana,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Fluminense,16,2,12.5,0.06,0.5,
2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,1,3,Ath Paranaense,47.0,11329.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Fluminense,10,2,20.0,0.1,0.5,
2017-09-21,17:15,Sudamericana,Round of 16,Thu,Away,L,1,2,ec LDU de Quito,41.0,,Gustavo Scarpa,4-2-3-1,4-2-3-1,Fernando Rapallini,Match Report,Leg 2 of 2; Fluminense won,2017,brasileirao,24,2017 Fluminense,14,3,21.4,0.07,0.33,
2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,0,1,Palmeiras,51.0,13145.0,Gustavo Scarpa,4-1-4-1,4-3-3,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Fluminense,8,2,25.0,0.0,0.0,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Grêmio,38.0,15727.0,Gustavo Scarpa,4-3-2-1,4-2-3-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Fluminense,9,2,22.2,0.0,0.0,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,D,1,1,Flamengo,40.0,38629.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Fluminense,14,4,28.6,0.0,0.0,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Home,W,1,0,Avaí,51.0,18006.0,Gustavo Scarpa,4-2-3-1,4-4-1-1,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Fluminense,19,4,21.1,0.05,0.25,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,W,3,1,São Paulo,37.0,22999.0,Gustavo Scarpa,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Fluminense,12,6,50.0,0.08,0.17,
2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,L,0,2,Chapecoense,67.0,10010.0,Gustavo Scarpa,4-3-2-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,,2017,brasileirao,24,2017 Fluminense,13,3,23.1,0.0,0.0,
2017-10-25,21:45,Sudamericana,Quarter-finals,Wed,Home,L,0,1,br Flamengo,57.0,,Diego Cavalieri,4-2-3-1,4-2-3-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Fluminense,14,2,14.3,0.0,0.0,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Bahia,68.0,12841.0,Gustavo Scarpa,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Fluminense,11,5,45.5,0.09,0.2,
2017-11-01,21:45,Sudamericana,Quarter-finals,Wed,Away,D,3,3,br Flamengo,44.0,,Gustavo Scarpa,4-3-3,4-2-3-1,Patricio Loustau,Match Report,Leg 2 of 2; Flamengo won,2017,brasileirao,24,2017 Fluminense,10,4,40.0,0.3,0.75,
2017-11-04,19:00,Série A,Matchweek 32,Sat,Away,W,2,1,Botafogo (RJ),58.0,11776.0,Henrique,4-2-3-1,4-4-1-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Fluminense,17,3,17.6,0.12,0.67,
2017-11-09,21:00,Série A,Matchweek 33,Thu,Home,D,2,2,Coritiba,61.0,10908.0,Gustavo Scarpa,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Fluminense,13,2,15.4,0.08,0.5,
2017-11-12,19:00,Série A,Matchweek 34,Sun,Away,L,1,3,Cruzeiro,44.0,8644.0,Henrique,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Fluminense,12,5,41.7,0.08,0.2,
2017-11-15,21:45,Série A,Matchweek 35,Wed,Away,L,1,3,Corinthians,37.0,45775.0,Henrique,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Fluminense,11,3,27.3,0.09,0.33,
2017-11-20,17:00,Série A,Matchweek 36,Mon,Home,W,2,0,Ponte Preta,69.0,19686.0,Henrique,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Fluminense,18,10,55.6,0.11,0.2,
2017-11-25,17:00,Série A,Matchweek 37,Sat,Home,L,1,2,Sport Recife,54.0,12819.0,Henrique,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Fluminense,12,5,41.7,0.08,0.2,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Atl Goianiense,62.0,2996.0,Henrique,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Fluminense,17,9,52.9,0.06,0.11,
2017-04-06,19:15,Sudamericana,First stage,Thu,Home,W,3,0,uy Danubio,,,Durval,4-4-2,4-4-2,Jorge Baliño,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Sport Recife,0,0,,,,
2017-05-11,21:45,Sudamericana,First stage,Thu,Away,L,0 (4),3 (2),uy Danubio,,,Magrão,4-3-1-2,5-3-2,Eduardo Gamboa Latourniere,Match Report,Leg 2 of 2; Sport Recife won; Sport Recife won on penalty kicks following extra time,2017,brasileirao,24,2017 Sport Recife,0,0,,,,
2017-05-14,16:00,Série A,Matchweek 1,Sun,Away,L,0,4,Ponte Preta,49.0,3104.0,Magrão,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,2017,brasileirao,24,2017 Sport Recife,3,0,0.0,0.0,,
2017-05-21,19:00,Série A,Matchweek 2,Sun,Home,D,1,1,Cruzeiro,44.0,3484.0,Durval,4-3-3,4-2-3-1,Joao Batista de Arruda,Match Report,,2017,brasileirao,24,2017 Sport Recife,10,5,50.0,0.0,0.0,
2017-05-28,18:00,Série A,Matchweek 3,Sun,Home,W,4,3,Grêmio,67.0,3441.0,Durval,4-2-3-1,3-4-3,Jailson Macêdo Freitas,Match Report,,2017,brasileirao,24,2017 Sport Recife,18,10,55.6,0.22,0.4,
2017-06-04,11:00,Série A,Matchweek 4,Sun,Away,L,0,1,Avaí,65.0,4646.0,Durval,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Sport Recife,14,3,21.4,0.0,0.0,
2017-06-07,21:45,Série A,Matchweek 5,Wed,Home,W,2,0,Flamengo,39.0,11426.0,Durval,4-3-3,4-2-3-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Sport Recife,13,4,30.8,0.15,0.5,
2017-06-10,19:00,Série A,Matchweek 6,Sat,Away,L,1,2,Vasco da Gama,51.0,10273.0,Durval,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2017,brasileirao,24,2017 Sport Recife,8,3,37.5,0.0,0.0,
2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,D,0,0,São Paulo,57.0,10810.0,Durval,4-3-3,3-4-3,Heber Roberto Lopes,Match Report,,2017,brasileirao,24,2017 Sport Recife,7,3,42.9,0.0,0.0,
2017-06-18,19:00,Série A,Matchweek 8,Sun,Home,L,1,3,Vitória,57.0,6061.0,Durval,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Sport Recife,11,6,54.5,0.09,0.17,
2017-06-21,21:45,Série A,Matchweek 9,Wed,Away,D,2,2,Atlético Mineiro,48.0,12027.0,Durval,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Sport Recife,12,6,50.0,0.08,0.17,
2017-06-24,19:00,Série A,Matchweek 10,Sat,Away,W,1,0,Santos,43.0,7272.0,Magrão,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Sport Recife,9,3,33.3,0.11,0.33,
2017-07-02,16:00,Série A,Matchweek 11,Sun,Home,W,1,0,Ath Paranaense,58.0,11031.0,Durval,4-2-3-1,4-5-1,Grazianni Maciel Rocha,Match Report,,2017,brasileirao,24,2017 Sport Recife,19,3,15.8,0.0,0.0,
2017-07-06,21:45,Sudamericana,Second stage,Thu,Home,W,2,0,ar Arsenal,65.0,,Durval,4-2-3-1,4-4-2,Gery Vargas,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Sport Recife,19,7,36.8,0.11,0.29,
2017-07-10,20:00,Série A,Matchweek 12,Mon,Away,W,3,0,Coritiba,41.0,10192.0,Magrão,4-2-3-1,4-4-2,Jailson Macêdo Freitas,Match Report,,2017,brasileirao,24,2017 Sport Recife,12,6,50.0,0.17,0.33,
2017-07-13,19:30,Série A,Matchweek 13,Thu,Home,W,3,0,Chapecoense,53.0,25861.0,Durval,4-2-3-1,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,,2017,brasileirao,24,2017 Sport Recife,10,5,50.0,0.3,0.6,
2017-07-17,20:00,Série A,Matchweek 14,Mon,Away,L,1,2,Botafogo (RJ),57.0,17313.0,Durval,4-2-3-1,4-4-1-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Sport Recife,10,3,30.0,0.1,0.33,
2017-07-20,20:00,Série A,Matchweek 15,Thu,Home,W,4,0,Atl Goianiense,51.0,8809.0,Diego Souza,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Sport Recife,8,5,62.5,0.5,0.8,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,2,Palmeiras,62.0,37430.0,Durval,4-2-3-1,4-3-3,Eduardo Tomaz De Aquino Valadão,Match Report,,2017,brasileirao,24,2017 Sport Recife,12,1,8.3,0.0,0.0,
2017-07-27,19:15,Sudamericana,Second stage,Thu,Away,L,1,2,ar Arsenal,43.0,,Durval,4-2-3-1,4-2-4,Jesús Valenzuela,Match Report,Leg 2 of 2; Sport Recife won,2017,brasileirao,24,2017 Sport Recife,12,4,33.3,0.08,0.25,
2017-07-30,16:00,Série A,Matchweek 17,Sun,Away,W,3,1,Bahia,43.0,17869.0,Magrão,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2017,brasileirao,24,2017 Sport Recife,15,9,60.0,0.2,0.33,
2017-08-02,19:30,Série A,Matchweek 18,Wed,Home,D,2,2,Fluminense,70.0,15469.0,Durval,4-2-3-1,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2017,brasileirao,24,2017 Sport Recife,26,7,26.9,0.08,0.29,
2017-08-05,19:00,Série A,Matchweek 19,Sat,Away,L,1,3,Corinthians,56.0,4129.0,Durval,4-4-1-1,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Sport Recife,12,7,58.3,0.08,0.14,
2017-08-13,16:00,Série A,Matchweek 20,Sun,Home,D,0,0,Ponte Preta,71.0,12967.0,Magrão,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Sport Recife,9,2,22.2,0.0,0.0,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,L,0,2,Cruzeiro,55.0,30393.0,Francisco Rithely,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2017,brasileirao,24,2017 Sport Recife,10,0,0.0,0.0,,
2017-09-02,16:00,Série A,Matchweek 22,Sat,Away,L,0,5,Grêmio,48.0,17518.0,Magrão,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Sport Recife,5,2,40.0,0.0,0.0,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,L,0,1,Avaí,74.0,8608.0,Francisco Rithely,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Sport Recife,21,3,14.3,0.0,0.0,
2017-09-13,19:15,Sudamericana,Round of 16,Wed,Home,W,3,1,br Ponte Preta,47.0,,Durval,4-4-2,4-1-4-1,Gustavo Murillo,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Sport Recife,18,11,61.1,0.17,0.27,
2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,0,2,Flamengo,43.0,9029.0,Durval,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2017,brasileirao,24,2017 Sport Recife,6,2,33.3,0.0,0.0,
2017-09-20,19:15,Sudamericana,Round of 16,Wed,Away,L,0,1,br Ponte Preta,61.0,,Francisco Rithely,4-2-3-1,4-2-3-1,Roddy Zambrano,Match Report,Leg 2 of 2; Sport Recife won,2017,brasileirao,24,2017 Sport Recife,10,4,40.0,0.0,0.0,
2017-09-25,20:00,Série A,Matchweek 25,Mon,Home,D,1,1,Vasco da Gama,49.0,15701.0,Francisco Rithely,4-3-3,4-2-3-1,Sandro Ricci,Match Report,,2017,brasileirao,24,2017 Sport Recife,13,3,23.1,0.08,0.33,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,São Paulo,53.0,43071.0,Francisco Rithely,4-4-2,4-1-4-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Sport Recife,15,5,33.3,0.0,0.0,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,W,2,1,Vitória,44.0,15638.0,Diego Souza,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2017,brasileirao,24,2017 Sport Recife,10,4,40.0,0.2,0.5,
2017-10-15,16:00,Série A,Matchweek 28,Sun,Home,D,1,1,Atlético Mineiro,48.0,20273.0,Francisco Rithely,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2017,brasileirao,24,2017 Sport Recife,20,7,35.0,0.05,0.14,
2017-10-19,20:00,Série A,Matchweek 29,Thu,Home,D,1,1,Santos,53.0,14802.0,Diego Souza,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Sport Recife,29,8,27.6,0.03,0.13,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Away,L,1,2,Ath Paranaense,43.0,10407.0,Diego Souza,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2017,brasileirao,24,2017 Sport Recife,9,1,11.1,0.0,0.0,
2017-10-26,20:45,Sudamericana,Quarter-finals,Thu,Home,L,0,2,co Junior,50.0,,Diego Souza,4-3-1-2,4-2-2-2,Fernando Rapallini,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Sport Recife,12,3,25.0,0.0,0.0,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,L,3,4,Coritiba,58.0,8856.0,Diego Souza,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Sport Recife,21,10,47.6,0.14,0.3,
2017-11-02,19:45,Sudamericana,Quarter-finals,Thu,Away,D,0,0,co Junior,38.0,,Durval,4-2-3-1,4-2-3-1,Daniel Fedorczuk,Match Report,Leg 2 of 2; Junior won,2017,brasileirao,24,2017 Sport Recife,8,1,12.5,0.0,0.0,
2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Chapecoense,58.0,10654.0,Diego Souza,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Sport Recife,7,3,42.9,0.0,0.0,
2017-11-08,20:00,Série A,Matchweek 33,Wed,Home,L,1,2,Botafogo (RJ),63.0,24119.0,Durval,4-2-3-1,4-4-1-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Sport Recife,16,5,31.3,0.06,0.2,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,L,0,2,Atl Goianiense,59.0,1107.0,Francisco Rithely,4-3-3,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Sport Recife,12,3,25.0,0.0,0.0,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,5,Palmeiras,43.0,18744.0,Diego Souza,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Sport Recife,16,7,43.8,0.06,0.14,
2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,W,1,0,Bahia,46.0,5556.0,Diego Souza,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Sport Recife,15,6,40.0,0.07,0.17,
2017-11-25,17:00,Série A,Matchweek 37,Sat,Away,W,2,1,Fluminense,46.0,12819.0,Durval,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Sport Recife,21,8,38.1,0.1,0.25,
2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,W,1,0,Corinthians,48.0,29977.0,Durval,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Sport Recife,9,4,44.4,0.11,0.25,
2017-05-14,16:00,Série A,Matchweek 1,Sun,Away,D,0,0,Avaí,63.0,4666.0,Willian Farias,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,2017,brasileirao,24,2017 Vitória,12,1,8.3,0.0,0.0,
2017-05-21,16:00,Série A,Matchweek 2,Sun,Home,L,0,1,Corinthians,47.0,16515.0,Willian Farias,4-2-3-1,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Vitória,13,3,23.1,0.0,0.0,
2017-05-27,21:00,Série A,Matchweek 3,Sat,Home,L,0,1,Coritiba,52.0,7619.0,Willian Farias,4-2-3-1,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,2017,brasileirao,24,2017 Vitória,12,3,25.0,0.0,0.0,
2017-06-03,18:00,Série A,Matchweek 4,Sat,Away,L,1,2,Fluminense,44.0,13801.0,Fernando Miguel,4-4-1-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Vitória,7,2,28.6,0.14,0.5,
2017-06-08,19:30,Série A,Matchweek 5,Thu,Away,L,0,2,São Paulo,49.0,12536.0,Willian Farias,4-2-3-1,3-4-3,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Vitória,11,3,27.3,0.0,0.0,
2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,W,2,0,Atlético Mineiro,42.0,6812.0,Willian Farias,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Vitória,6,3,50.0,0.17,0.33,
2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,D,2,2,Botafogo (RJ),54.0,8877.0,Fernando Miguel,4-2-3-1,4-4-1-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Vitória,15,3,20.0,0.13,0.67,
2017-06-18,19:00,Série A,Matchweek 8,Sun,Away,W,3,1,Sport Recife,43.0,6061.0,Willian Farias,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Vitória,13,6,46.2,0.23,0.5,
2017-06-21,19:30,Série A,Matchweek 9,Wed,Home,L,0,2,Santos,59.0,7855.0,Willian Farias,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2017,brasileirao,24,2017 Vitória,17,3,17.6,0.0,0.0,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,L,1,4,Ath Paranaense,52.0,15770.0,Willian Farias,4-2-3-1,4-1-4-1,Rodrigo Batista Raposo,Match Report,,2017,brasileirao,24,2017 Vitória,12,3,25.0,0.08,0.33,
2017-07-02,16:00,Série A,Matchweek 11,Sun,Home,D,0,0,Bahia,55.0,10741.0,Willian Farias,4-1-3-2,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Vitória,21,7,33.3,0.0,0.0,
2017-07-08,16:00,Série A,Matchweek 12,Sat,Away,W,2,1,Atl Goianiense,49.0,2857.0,Willian Farias,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Vitória,9,6,66.7,0.22,0.33,
2017-07-12,21:45,Série A,Matchweek 13,Wed,Home,L,1,4,Vasco da Gama,67.0,5548.0,Cleiton Xavier,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,2017,brasileirao,24,2017 Vitória,17,5,29.4,0.06,0.2,
2017-07-16,11:00,Série A,Matchweek 14,Sun,Away,L,2,4,Palmeiras,44.0,36263.0,Wallace Reis,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2017,brasileirao,24,2017 Vitória,7,2,28.6,0.29,1.0,
2017-07-19,19:30,Série A,Matchweek 15,Wed,Home,L,1,3,Grêmio,51.0,5541.0,Cleiton Xavier,4-2-2-2,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Vitória,16,2,12.5,0.06,0.5,
2017-07-22,16:00,Série A,Matchweek 16,Sat,Home,L,1,2,Chapecoense,67.0,5433.0,Kanu,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Vitória,10,4,40.0,0.0,0.0,
2017-07-30,19:00,Série A,Matchweek 17,Sun,Away,D,0,0,Cruzeiro,37.0,12471.0,Wallace Reis,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Vitória,9,3,33.3,0.0,0.0,
2017-08-02,21:00,Série A,Matchweek 18,Wed,Home,W,3,1,Ponte Preta,42.0,8433.0,Kanu,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Vitória,15,4,26.7,0.2,0.75,
2017-08-06,11:00,Série A,Matchweek 19,Sun,Away,W,2,0,Flamengo,35.0,16521.0,Wallace Reis,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Vitória,10,6,60.0,0.1,0.17,
2017-08-12,19:00,Série A,Matchweek 20,Sat,Home,L,0,1,Avaí,60.0,10981.0,Fernando Miguel,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Vitória,19,6,31.6,0.0,0.0,
2017-08-19,16:00,Série A,Matchweek 21,Sat,Away,W,1,0,Corinthians,27.0,42075.0,Wallace Reis,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2017,brasileirao,24,2017 Vitória,5,3,60.0,0.2,0.33,
2017-08-28,20:00,Série A,Matchweek 22,Mon,Away,W,1,0,Coritiba,33.0,10036.0,Wallace Reis,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Vitória,15,5,33.3,0.07,0.2,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,D,2,2,Fluminense,55.0,12444.0,Wallace Reis,4-2-3-1,4-3-2-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Vitória,19,5,26.3,0.11,0.4,
2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,L,1,2,São Paulo,43.0,12805.0,Wallace Reis,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,,2017,brasileirao,24,2017 Vitória,14,5,35.7,0.07,0.2,
2017-09-24,19:00,Série A,Matchweek 25,Sun,Away,W,3,1,Atlético Mineiro,33.0,10865.0,Wallace Reis,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Vitória,7,3,42.9,0.43,1.0,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,W,3,2,Botafogo (RJ),46.0,14780.0,Wallace Reis,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2017,brasileirao,24,2017 Vitória,14,5,35.7,0.21,0.6,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,L,1,2,Sport Recife,56.0,15638.0,Wallace Reis,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2017,brasileirao,24,2017 Vitória,11,3,27.3,0.09,0.33,
2017-10-16,20:00,Série A,Matchweek 28,Mon,Away,D,2,2,Santos,46.0,19007.0,Wallace Reis,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Vitória,21,6,28.6,0.1,0.33,
2017-10-19,19:00,Série A,Matchweek 29,Thu,Home,L,2,3,Ath Paranaense,62.0,7741.0,Wallace Reis,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Vitória,20,7,35.0,0.05,0.14,
2017-10-22,16:00,Série A,Matchweek 30,Sun,Away,L,1,2,Bahia,47.0,31185.0,Wallace Reis,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Vitória,9,2,22.2,0.11,0.5,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Atl Goianiense,60.0,10615.0,Wallace Reis,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Vitória,15,8,53.3,0.07,0.13,
2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Vasco da Gama,60.0,15811.0,Wallace Reis,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2017,brasileirao,24,2017 Vitória,16,6,37.5,0.06,0.17,
2017-11-08,20:45,Série A,Matchweek 33,Wed,Home,W,3,1,Palmeiras,26.0,14803.0,Wallace Reis,4-1-2-1-2◆,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Vitória,8,5,62.5,0.38,0.6,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,D,1,1,Grêmio,29.0,14021.0,Fernando Miguel,4-3-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2017,brasileirao,24,2017 Vitória,8,2,25.0,0.13,0.5,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,2,Chapecoense,49.0,7546.0,Wallace Reis,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Vitória,8,3,37.5,0.13,0.33,
2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Cruzeiro,33.0,13095.0,Wallace Reis,4-3-3,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Vitória,11,3,27.3,0.0,0.0,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,W,3,2,Ponte Preta,68.0,12862.0,Willian Farias,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Vitória,24,10,41.7,0.13,0.3,
2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,L,1,2,Flamengo,44.0,29008.0,Uillian Correia,4-4-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Vitória,18,4,22.2,0.06,0.25,
2017-05-15,20:00,Série A,Matchweek 1,Mon,Home,W,4,1,Atl Goianiense,61.0,10631.0,Kléber,4-3-3,4-1-4-1,Luis César De Oliveira Magalhães,Match Report,,2017,brasileirao,24,2017 Coritiba,16,7,43.8,0.25,0.57,
2017-05-20,16:00,Série A,Matchweek 2,Sat,Away,L,0,1,Santos,53.0,5921.0,Kléber,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Coritiba,23,11,47.8,0.0,0.0,
