season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2014-2015,Nabil Ghilas,dz ALG,"FW,MF",24.0,27.0,23.0,2100.0,23.3,7.0,0.0,7.0,5.0,2.0,2.0,1.0,0.0,0.3,0.0,0.3,0.21,0.21,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Borja García,es ESP,"FW,MF",23.0,28.0,22.0,1970.0,21.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.05,0.14,0.18,0.05,0.18,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Adrián Gunino,uy URU,DF,25.0,23.0,21.0,1944.0,21.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Deivid,es ESP,"DF,MF",25.0,21.0,21.0,1797.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Íñigo López,es ESP,DF,32.0,21.0,21.0,1787.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Florin Andone,ro ROU,FW,21.0,20.0,17.0,1519.0,16.9,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Edimar Fraga,br BRA,"DF,MF",28.0,17.0,17.0,1497.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Fidel,es ESP,"FW,MF",24.0,25.0,17.0,1425.0,15.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Fausto Rossi,it ITA,MF,23.0,24.0,16.0,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Bebé,cv CPV,"FW,MF",24.0,18.0,16.0,1461.0,16.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Luso,es ESP,"DF,MF",29.0,18.0,16.0,1395.0,15.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Abel Gómez Moreno,es ESP,MF,32.0,22.0,14.0,1253.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Rene Krhin,si SVN,"FW,MF",24.0,14.0,14.0,1201.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Edu Caballer,es ESP,DF,32.0,14.0,12.0,1085.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Daniel Pinillos,es ESP,DF,21.0,12.0,9.0,865.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Fede Vico,es ESP,"FW,MF",20.0,20.0,8.0,919.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Patrick Ekeng,cm CMR,MF,24.0,14.0,8.0,756.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.12,0.12,0.24,0.12,0.24,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Mikel Saizar,es ESP,GK,31.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Héldon Ramos,cv CPV,"FW,MF",25.0,14.0,6.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Bruno Zuculini,ar ARG,MF,21.0,8.0,5.0,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Aritz López Garai,es ESP,MF,33.0,6.0,5.0,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,José López Silva,es ESP,MF,31.0,8.0,4.0,350.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Mike Havenaar,jp JPN,FW,27.0,5.0,4.0,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Iago Bouzón,es ESP,DF,31.0,3.0,3.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Ryder Matos,br BRA,"FW,MF",21.0,3.0,2.0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Xisco,es ESP,FW,28.0,9.0,1.0,241.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Fran Serrano,es ESP,DF,19.0,2.0,1.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,José Carlos,es ESP,"FW,MF",27.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Carlos Caballero,es ESP,MF,29.0,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Eduard Campabadal,es ESP,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,José Fran,es ESP,MF,22.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Squad Total,,,25.7,38.0,418.0,3420.0,38.0,21.0,12.0,33.0,19.0,2.0,3.0,0.0,0.0,0.55,0.32,0.87,0.5,0.82,,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2014-2015,Opponent Total,,,26.5,38.0,418.0,3420.0,38.0,66.0,52.0,118.0,60.0,6.0,7.0,82.0,5.0,1.74,1.37,3.11,1.58,2.95,,la_liga,12,cordoba,6009ff35,,,,,,,,,,,,
2015-2016,Luis Suárez,uy URU,FW,28.0,35.0,35.0,3150.0,35.0,40.0,17.0,57.0,37.0,3.0,5.0,7.0,0.0,1.14,0.49,1.63,1.06,1.54,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Neymar,br BRA,FW,23.0,34.0,34.0,3056.0,34.0,24.0,10.0,34.0,19.0,5.0,7.0,6.0,0.0,0.71,0.29,1.0,0.56,0.85,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Sergio Busquets,es ESP,MF,27.0,35.0,34.0,2899.0,32.2,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Claudio Bravo,cl CHI,GK,32.0,32.0,32.0,2877.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Lionel Messi,ar ARG,FW,28.0,33.0,31.0,2729.0,30.3,26.0,14.0,40.0,23.0,3.0,7.0,3.0,0.0,0.86,0.46,1.32,0.76,1.22,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Javier Mascherano,ar ARG,DF,31.0,32.0,31.0,2691.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Gerard Piqué,es ESP,DF,28.0,30.0,30.0,2587.0,28.7,2.0,1.0,3.0,2.0,0.0,0.0,12.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Ivan Rakitić,hr CRO,MF,27.0,36.0,30.0,2569.0,28.5,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,0.25,0.07,0.32,0.25,0.32,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Jordi Alba,es ESP,DF,26.0,31.0,29.0,2589.0,28.8,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Andrés Iniesta,es ESP,MF,31.0,28.0,25.0,2245.0,24.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Dani Alves,br BRA,DF,32.0,29.0,24.0,2145.0,23.8,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Sergi Roberto,es ESP,"MF,DF",23.0,31.0,21.0,1917.0,21.3,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Jérémy Mathieu,fr FRA,DF,31.0,21.0,12.0,1264.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Arda Turan,tr TUR,MF,28.0,18.0,9.0,817.0,9.1,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.22,0.33,0.55,0.22,0.55,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Munir El Haddadi,ma MAR,"FW,MF",19.0,15.0,8.0,827.0,9.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.33,0.22,0.54,0.33,0.54,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Aleix Vidal,es ESP,DF,25.0,9.0,6.0,544.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Marc-André ter Stegen,de GER,GK,23.0,7.0,6.0,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Thomas Vermaelen,be BEL,DF,29.0,10.0,6.0,508.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Marc Bartra,es ESP,DF,24.0,13.0,4.0,503.0,5.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.36,0.18,0.54,0.36,0.54,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Adriano,br BRA,DF,30.0,8.0,4.0,434.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Sandro Ramírez,es ESP,FW,20.0,10.0,4.0,349.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Rafinha,br BRA,"FW,MF",22.0,6.0,3.0,281.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Gerard Gumbau,es ESP,MF,20.0,3.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Sergi Samper,es ESP,MF,20.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Douglas,br BRA,DF,24.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Juan Cámara,es ESP,MF,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Jordi Masip,es ESP,GK,26.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Squad Total,,,28.0,38.0,418.0,3420.0,38.0,109.0,74.0,183.0,98.0,11.0,19.0,67.0,1.0,2.87,1.95,4.82,2.58,4.53,,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Opponent Total,,,26.5,38.0,418.0,3420.0,38.0,27.0,21.0,48.0,26.0,1.0,1.0,126.0,9.0,0.71,0.55,1.26,0.68,1.24,,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2015-2016,Cristiano Ronaldo,pt POR,"FW,MF",30.0,36.0,36.0,3183.0,35.4,35.0,9.0,44.0,29.0,6.0,9.0,2.0,0.0,0.99,0.25,1.24,0.82,1.07,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Keylor Navas,cr CRC,GK,28.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Toni Kroos,de GER,MF,25.0,32.0,32.0,2738.0,30.4,1.0,10.0,11.0,1.0,0.0,0.0,3.0,0.0,0.03,0.33,0.36,0.03,0.36,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Luka Modrić,hr CRO,MF,29.0,32.0,31.0,2619.0,29.1,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Marcelo,br BRA,DF,27.0,30.0,28.0,2472.0,27.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.07,0.11,0.18,0.07,0.18,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Karim Benzema,fr FRA,FW,27.0,27.0,26.0,1979.0,22.0,24.0,7.0,31.0,24.0,0.0,0.0,1.0,0.0,1.09,0.32,1.41,1.09,1.41,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Raphaël Varane,fr FRA,DF,22.0,26.0,23.0,2182.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Danilo,br BRA,DF,24.0,24.0,23.0,2044.0,22.7,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,0.09,0.22,0.31,0.09,0.31,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Sergio Ramos,es ESP,DF,29.0,23.0,23.0,1941.0,21.6,2.0,2.0,4.0,2.0,0.0,0.0,11.0,2.0,0.09,0.09,0.19,0.09,0.19,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Pepe,pt POR,DF,32.0,21.0,21.0,1886.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Isco,es ESP,"MF,FW",23.0,31.0,21.0,1823.0,20.3,3.0,5.0,8.0,3.0,0.0,0.0,2.0,1.0,0.15,0.25,0.39,0.15,0.39,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Gareth Bale,wls WAL,"FW,MF",26.0,23.0,21.0,1733.0,19.3,19.0,10.0,29.0,19.0,0.0,0.0,3.0,0.0,0.99,0.52,1.51,0.99,1.51,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Dani Carvajal,es ESP,DF,23.0,22.0,19.0,1632.0,18.1,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Casemiro,br BRA,MF,23.0,23.0,17.0,1529.0,17.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.06,0.18,0.24,0.06,0.24,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,James Rodríguez,co COL,"MF,FW",24.0,26.0,17.0,1515.0,16.8,7.0,8.0,15.0,7.0,0.0,0.0,1.0,0.0,0.42,0.48,0.89,0.42,0.89,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Nacho,es ESP,DF,25.0,16.0,12.0,1158.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Lucas Vázquez,es ESP,"FW,MF",24.0,25.0,10.0,1238.0,13.8,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,0.29,0.44,0.73,0.29,0.73,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Mateo Kovačić,hr CRO,MF,21.0,25.0,8.0,1037.0,11.5,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.17,0.17,0.0,0.17,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Jesé,es ESP,FW,22.0,28.0,7.0,840.0,9.3,5.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.54,0.64,1.18,0.54,1.18,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Kiko Casilla,es ESP,GK,28.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Borja Mayoral,es ESP,FW,18.0,6.0,3.0,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Álvaro Arbeloa,es ESP,DF,32.0,6.0,2.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Denis Cheryshev,ru RUS,"FW,MF",24.0,2.0,0.0,35.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,0.0,2.57,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Marcos Llorente,es ESP,"DF,FW",20.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,José Carlos Lazo,es ESP,"FW,MF",19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Philipp Lienhart,at AUT,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Álvaro Tejero,es ESP,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Rubén Yáñez,es ESP,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Martin Ødegaard,no NOR,"FW,MF",16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Squad Total,,,26.5,38.0,418.0,3420.0,38.0,108.0,86.0,194.0,102.0,6.0,9.0,75.0,5.0,2.84,2.26,5.11,2.68,4.95,,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Opponent Total,,,26.7,38.0,418.0,3420.0,38.0,34.0,28.0,62.0,33.0,1.0,4.0,117.0,5.0,0.89,0.74,1.63,0.87,1.61,,la_liga,12,real_madrid,53a2f082,,,,,,,,,,,,
2015-2016,Jan Oblak,si SVN,GK,22.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Antoine Griezmann,fr FRA,FW,24.0,38.0,36.0,3043.0,33.8,22.0,4.0,26.0,21.0,1.0,2.0,5.0,0.0,0.65,0.12,0.77,0.62,0.74,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Juanfran,es ESP,DF,30.0,35.0,34.0,3030.0,33.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Koke,es ESP,MF,23.0,35.0,34.0,2967.0,33.0,5.0,12.0,17.0,5.0,0.0,0.0,4.0,0.0,0.15,0.36,0.52,0.15,0.52,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Gabi,es ESP,MF,32.0,35.0,34.0,2877.0,32.0,1.0,3.0,4.0,1.0,0.0,0.0,14.0,1.0,0.03,0.09,0.13,0.03,0.13,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Filipe Luís,br BRA,DF,29.0,32.0,32.0,2833.0,31.5,1.0,4.0,5.0,1.0,0.0,0.0,11.0,1.0,0.03,0.13,0.16,0.03,0.16,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Diego Godín,uy URU,DF,29.0,31.0,31.0,2648.0,29.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.03,0.03,0.07,0.03,0.07,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,José María Giménez,uy URU,DF,20.0,27.0,27.0,2430.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Saúl Ñíguez,es ESP,MF,20.0,31.0,26.0,2329.0,25.9,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.15,0.08,0.23,0.15,0.23,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Fernando Torres,es ESP,FW,31.0,30.0,17.0,1691.0,18.8,11.0,4.0,15.0,11.0,0.0,0.0,4.0,0.0,0.59,0.21,0.8,0.59,0.8,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Yannick Carrasco,be BEL,"MF,FW",21.0,29.0,16.0,1496.0,16.6,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.24,0.06,0.3,0.24,0.3,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Tiago Mendes,pt POR,MF,34.0,14.0,12.0,1052.0,11.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Luciano Vietto,ar ARG,FW,21.0,19.0,12.0,960.0,10.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.09,0.28,0.37,0.09,0.37,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Augusto Fernández,ar ARG,MF,29.0,13.0,11.0,852.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Stefan Savić,me MNE,DF,24.0,12.0,10.0,927.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2015-2016,Óliver Torres,es ESP,MF,20.0,21.0,9.0,818.0,9.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
