season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2021-2022,Tomás Rincón,ve VEN,MF,33.0,17.0,13.0,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.3,0.3,0.1,0.4,12.0,46.0,19.0,0.02,0.01,0.03,0.02,0.03
2021-2022,Nicola Murru,it ITA,DF,26.0,22.0,13.0,983.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,serie_a,11,sampdoria,8ff9e3b3,0.1,0.1,0.4,0.5,20.0,32.0,30.0,0.01,0.04,0.05,0.01,0.05
2021-2022,Adrien Silva,pt POR,MF,32.0,17.0,12.0,1083.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,sampdoria,8ff9e3b3,0.3,0.3,0.4,0.7,14.0,57.0,14.0,0.03,0.03,0.06,0.03,0.06
2021-2022,Stefano Sensi,it ITA,"MF,FW",25.0,11.0,10.0,754.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,serie_a,11,sampdoria,8ff9e3b3,1.1,1.1,0.8,1.9,16.0,34.0,24.0,0.13,0.1,0.23,0.13,0.23
2021-2022,Abdelhamid Sabiri,ma MAR,"MF,FW",24.0,14.0,9.0,893.0,9.9,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.3,0.2,0.5,0.3,0.5,Matches,serie_a,11,sampdoria,8ff9e3b3,1.4,1.4,1.6,3.0,13.0,35.0,36.0,0.14,0.16,0.31,0.14,0.31
2021-2022,Wladimiro Falcone,it ITA,GK,26.0,10.0,9.0,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Kristoffer Askildsen,no NOR,MF,20.0,19.0,7.0,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.4,0.4,0.1,0.5,5.0,17.0,11.0,0.04,0.02,0.06,0.04,0.06
2021-2022,Mikkel Damsgaard,dk DEN,"MF,FW",21.0,11.0,6.0,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.6,0.6,0.5,1.0,11.0,29.0,40.0,0.09,0.07,0.16,0.09,0.16
2021-2022,Valerio Verre,it ITA,"MF,FW",27.0,11.0,6.0,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.8,0.8,0.2,1.0,12.0,34.0,24.0,0.17,0.05,0.22,0.17,0.22
2021-2022,Radu Drăgușin,ro ROU,DF,19.0,13.0,4.0,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.2,0.2,0.1,0.3,6.0,13.0,10.0,0.03,0.01,0.05,0.03,0.05
2021-2022,Ronaldo Vieira,eng ENG,MF,23.0,14.0,4.0,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.1,0.1,0.0,0.1,8.0,13.0,5.0,0.02,0.0,0.02,0.02,0.02
2021-2022,Julian Chabot,de GER,DF,23.0,11.0,4.0,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.01,0.0,0.01,0.01,0.01
2021-2022,Giangiacomo Magnani,it ITA,DF,25.0,4.0,3.0,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Andrea Conti,it ITA,"DF,MF",27.0,7.0,2.0,234.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38,Matches,serie_a,11,sampdoria,8ff9e3b3,0.4,0.4,0.0,0.4,3.0,2.0,13.0,0.14,0.0,0.14,0.14,0.14
2021-2022,Riccardo Ciervo,it ITA,"MF,DF",19.0,10.0,1.0,227.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,Matches,serie_a,11,sampdoria,8ff9e3b3,0.1,0.1,0.2,0.3,10.0,6.0,12.0,0.04,0.08,0.12,0.04,0.12
2021-2022,Fabio Depaoli,it ITA,"MF,DF",24.0,6.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Ernesto Torregrossa,ve VEN,FW,29.0,10.0,0.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.1,0.1,2.0,4.0,14.0,0.0,0.06,0.06,0.0,0.06
2021-2022,Simone Trimboli,it ITA,MF,19.0,5.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.4,0.4,2.0,6.0,4.0,0.0,0.5,0.5,0.0,0.5
2021-2022,Sebastian Giovinco,it ITA,MF,34.0,2.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.08,0.0,0.08,0.08,0.08
2021-2022,Vladyslav Supriaha,ua UKR,FW,21.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Gerard Yepes,es ESP,"MF,DF",18.0,4.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Nicola Ravaglia,it ITA,GK,32.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Giovanni Bonfanti,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Lorenzo Di Stefano,it ITA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Mohammed Ihattaren,nl NED,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Francesco Migliardi,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Daniele Montevago,it ITA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Ivan Saio,it ITA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Marco Somma,it ITA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Lorenzo Tonelli,it ITA,DF,31.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2021-2022,Squad Total,,,29.0,38.0,418.0,3420.0,38.0,42.0,29.0,71.0,40.0,2.0,4.0,94.0,4.0,1.11,0.76,1.87,1.05,1.82,,serie_a,11,sampdoria,8ff9e3b3,36.7,33.4,26.2,59.6,467.0,1187.0,1175.0,0.97,0.69,1.66,0.88,1.57
2021-2022,Opponent Total,,,26.7,38.0,418.0,3420.0,38.0,61.0,41.0,102.0,58.0,3.0,4.0,82.0,2.0,1.61,1.08,2.68,1.53,2.61,,serie_a,11,sampdoria,8ff9e3b3,56.1,53.0,38.0,91.0,807.0,1548.0,1534.0,1.48,1.0,2.48,1.39,2.39
2021-2022,Dimitris Nikolaou,gr GRE,DF,22.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.1,0.1,0.2,0.3,33.0,92.0,14.0,0.0,0.01,0.01,0.0,0.01
2021-2022,Emmanuel Gyasi,gh GHA,"FW,MF",27.0,36.0,35.0,3035.0,33.7,6.0,0.0,6.0,6.0,0.0,0.0,10.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,serie_a,11,spezia,68449f6d,5.6,5.6,1.4,7.0,44.0,42.0,145.0,0.17,0.04,0.21,0.17,0.21
2021-2022,Giulio Maggiore,it ITA,MF,23.0,35.0,33.0,2819.0,31.3,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches,serie_a,11,spezia,68449f6d,4.0,4.0,2.4,6.4,39.0,120.0,68.0,0.13,0.08,0.21,0.13,0.2
2021-2022,Ivan Provedel,it ITA,GK,27.0,31.0,31.0,2761.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Kelvin Amian,fr FRA,DF,23.0,32.0,31.0,2646.0,29.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,0.03,0.03,0.07,0.03,0.07,Matches,serie_a,11,spezia,68449f6d,2.6,2.6,1.3,3.9,38.0,64.0,50.0,0.09,0.04,0.13,0.09,0.13
2021-2022,Martin Erlic,hr CRO,DF,23.0,30.0,30.0,2576.0,28.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,serie_a,11,spezia,68449f6d,3.0,3.0,0.4,3.4,6.0,32.0,3.0,0.1,0.01,0.12,0.1,0.12
2021-2022,Simone Bastoni,it ITA,"MF,DF",24.0,31.0,26.0,2288.0,25.4,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,0.12,0.12,0.24,0.12,0.24,Matches,serie_a,11,spezia,68449f6d,1.5,1.5,4.4,5.9,50.0,117.0,89.0,0.06,0.17,0.23,0.06,0.23
2021-2022,Arkadiusz Reca,pl POL,DF,26.0,25.0,22.0,1772.0,19.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,serie_a,11,spezia,68449f6d,0.3,0.3,2.1,2.5,51.0,57.0,41.0,0.02,0.11,0.13,0.02,0.13
2021-2022,Jakub Kiwior,pl POL,MF,21.0,22.0,21.0,1964.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.4,0.4,0.9,1.2,5.0,48.0,13.0,0.02,0.04,0.06,0.02,0.06
2021-2022,Daniele Verde,it ITA,"FW,MF",25.0,33.0,21.0,1957.0,21.7,8.0,6.0,14.0,7.0,1.0,2.0,2.0,0.0,0.37,0.28,0.64,0.32,0.6,Matches,serie_a,11,spezia,68449f6d,5.4,3.9,4.9,8.8,51.0,71.0,98.0,0.25,0.23,0.48,0.18,0.4
2021-2022,Rey Manaj,al ALB,FW,24.0,30.0,19.0,1768.0,19.6,5.0,0.0,5.0,3.0,2.0,3.0,9.0,0.0,0.25,0.0,0.25,0.15,0.15,Matches,serie_a,11,spezia,68449f6d,7.5,5.1,1.2,6.3,32.0,29.0,93.0,0.38,0.06,0.44,0.26,0.32
2021-2022,Viktor Kovalenko,ua UKR,MF,25.0,26.0,16.0,1325.0,14.7,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.07,0.2,0.27,0.07,0.27,Matches,serie_a,11,spezia,68449f6d,0.3,0.3,1.4,1.7,15.0,60.0,35.0,0.02,0.1,0.12,0.02,0.12
2021-2022,Salvador Ferrer,es ESP,"DF,MF",23.0,27.0,14.0,1495.0,16.6,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,serie_a,11,spezia,68449f6d,0.2,0.2,1.3,1.6,24.0,67.0,52.0,0.01,0.08,0.09,0.01,0.09
2021-2022,Petko Hristov,bg BUL,DF,22.0,17.0,13.0,1248.0,13.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,serie_a,11,spezia,68449f6d,0.2,0.2,0.5,0.7,3.0,25.0,2.0,0.01,0.04,0.05,0.01,0.05
2021-2022,Jacopo Sala,it ITA,MF,29.0,18.0,13.0,880.0,9.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,serie_a,11,spezia,68449f6d,0.1,0.1,0.4,0.5,7.0,41.0,9.0,0.01,0.04,0.05,0.01,0.05
2021-2022,Kevin Agudelo,co COL,"MF,FW",22.0,23.0,12.0,1237.0,13.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.22,0.07,0.29,0.22,0.29,Matches,serie_a,11,spezia,68449f6d,2.6,2.6,0.9,3.5,41.0,46.0,56.0,0.19,0.06,0.25,0.19,0.25
2021-2022,M'Bala Nzola,ao ANG,FW,24.0,21.0,10.0,1068.0,11.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches,serie_a,11,spezia,68449f6d,2.4,2.4,1.4,3.8,16.0,13.0,63.0,0.2,0.12,0.32,0.2,0.32
2021-2022,Janis Antiste,fr FRA,FW,18.0,18.0,9.0,796.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,serie_a,11,spezia,68449f6d,1.4,1.4,0.2,1.6,10.0,7.0,60.0,0.16,0.02,0.18,0.16,0.18
2021-2022,Jeroen Zoet,nl NED,GK,30.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Dávid Strelec,sk SVK,"FW,MF",20.0,10.0,7.0,502.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,serie_a,11,spezia,68449f6d,0.5,0.5,0.9,1.3,13.0,15.0,21.0,0.08,0.15,0.24,0.08,0.24
2021-2022,Eddie Salcedo,it ITA,"MF,FW",19.0,12.0,5.0,429.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,1.5,1.5,0.2,1.7,8.0,17.0,29.0,0.31,0.05,0.35,0.31,0.35
2021-2022,Ebrima Colley,gm GAM,"FW,MF",21.0,11.0,3.0,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.9,0.9,1.5,2.4,17.0,13.0,27.0,0.2,0.34,0.54,0.2,0.54
2021-2022,Mehdi Bourabia,ma MAR,MF,29.0,8.0,2.0,282.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.1,1.0,8.0,1.0,0.01,0.01,0.02,0.01,0.02
2021-2022,Suf Podgoreanu,il ISR,FW,19.0,5.0,1.0,113.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.1,4.0,2.0,13.0,0.02,0.02,0.04,0.02,0.04
2021-2022,Luca Vignali,it ITA,"DF,MF",25.0,2.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Samuel Mráz,sk SVK,FW,24.0,2.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.03,0.0,0.03,0.03,0.03
2021-2022,Aurélien Nguiamba,fr FRA,MF,22.0,3.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Aimar Sher,se SWE,MF,18.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Nicolò Bertola,it ITA,"MF,DF",18.0,2.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2021-2022,Petar Zovko,ba BIH,GK,19.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,spezia,68449f6d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Dennis Deloriè,it ITA,FW,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,spezia,68449f6d,,,,,,,,,,,,
2021-2022,Squad Total,,,24.4,38.0,418.0,3420.0,38.0,38.0,25.0,63.0,35.0,3.0,5.0,88.0,4.0,1.0,0.66,1.66,0.92,1.58,,serie_a,11,spezia,68449f6d,40.1,36.2,27.9,64.1,511.0,999.0,992.0,1.05,0.73,1.79,0.95,1.69
2021-2022,Opponent Total,,,27.0,38.0,418.0,3420.0,38.0,68.0,44.0,112.0,58.0,10.0,13.0,85.0,2.0,1.79,1.16,2.95,1.53,2.68,,serie_a,11,spezia,68449f6d,64.4,54.4,44.5,98.9,722.0,1654.0,1641.0,1.69,1.17,2.87,1.43,2.6
2021-2022,Norbert Gyömbér,sk SVK,DF,29.0,31.0,30.0,2563.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,0.6,0.6,0.6,1.2,5.0,66.0,12.0,0.02,0.02,0.04,0.02,0.04
2021-2022,Lassana Coulibaly,ml MLI,MF,25.0,31.0,29.0,2332.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,1.0,1.0,0.3,1.2,39.0,82.0,38.0,0.04,0.01,0.05,0.04,0.05
2021-2022,Luca Ranieri,it ITA,DF,22.0,27.0,25.0,2103.0,23.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,serie_a,11,salernitana,c5577084,0.6,0.6,1.0,1.6,37.0,76.0,69.0,0.03,0.04,0.07,0.03,0.07
2021-2022,Milan Đurić,ba BIH,FW,31.0,33.0,23.0,2165.0,24.1,5.0,4.0,9.0,4.0,1.0,1.0,6.0,0.0,0.21,0.17,0.37,0.17,0.33,Matches,serie_a,11,salernitana,c5577084,5.3,4.5,3.3,7.7,7.0,35.0,100.0,0.22,0.14,0.35,0.19,0.32
2021-2022,Vid Belec,si SVN,GK,31.0,23.0,21.0,1938.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Federico Bonazzoli,it ITA,"FW,MF",24.0,32.0,19.0,1866.0,20.7,10.0,0.0,10.0,8.0,2.0,2.0,6.0,0.0,0.48,0.0,0.48,0.39,0.39,Matches,serie_a,11,salernitana,c5577084,7.5,5.9,1.1,7.0,25.0,46.0,85.0,0.36,0.05,0.41,0.28,0.34
2021-2022,Federico Fazio,ar ARG,DF,34.0,16.0,16.0,1434.0,15.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches,serie_a,11,salernitana,c5577084,1.5,1.5,0.4,1.8,19.0,40.0,6.0,0.09,0.02,0.12,0.09,0.12
2021-2022,Franck Ribéry,fr FRA,"MF,FW",38.0,23.0,16.0,1421.0,15.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.13,0.13,0.0,0.13,Matches,serie_a,11,salernitana,c5577084,0.9,0.9,2.9,3.8,65.0,71.0,95.0,0.06,0.18,0.24,0.06,0.24
2021-2022,Luigi Sepe,it ITA,GK,30.0,16.0,16.0,1392.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,Grigoris Kastanos,cy CYP,"MF,FW",23.0,27.0,16.0,1348.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.07,0.07,0.13,0.07,0.13,Matches,serie_a,11,salernitana,c5577084,1.2,1.2,1.5,2.7,27.0,62.0,54.0,0.08,0.1,0.18,0.08,0.18
2021-2022,Pasquale Mazzocchi,it ITA,DF,26.0,15.0,15.0,1269.0,14.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,serie_a,11,salernitana,c5577084,0.1,0.1,1.6,1.8,43.0,40.0,46.0,0.01,0.12,0.13,0.01,0.13
2021-2022,Francesco Di Tacchio,it ITA,MF,31.0,18.0,14.0,1255.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,0.4,0.4,0.2,0.6,5.0,56.0,5.0,0.03,0.01,0.04,0.03,0.04
2021-2022,Nadir Zortea,it ITA,"DF,MF",22.0,29.0,13.0,1410.0,15.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches,serie_a,11,salernitana,c5577084,0.5,0.5,1.5,2.0,49.0,31.0,74.0,0.03,0.1,0.13,0.03,0.13
2021-2022,Éderson,br BRA,MF,22.0,15.0,13.0,1147.0,12.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.16,0.08,0.24,0.16,0.24,Matches,serie_a,11,salernitana,c5577084,2.0,2.0,1.0,3.1,25.0,34.0,39.0,0.16,0.08,0.24,0.16,0.24
2021-2022,Joel Obi,ng NGA,"MF,DF",30.0,21.0,12.0,1143.0,12.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,salernitana,c5577084,1.3,1.3,1.8,3.1,10.0,20.0,46.0,0.1,0.14,0.24,0.1,0.24
2021-2022,Riccardo Gagliolo,se SWE,DF,31.0,17.0,12.0,1138.0,12.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,salernitana,c5577084,0.5,0.5,0.6,1.1,10.0,46.0,8.0,0.04,0.05,0.09,0.04,0.09
2021-2022,Ivan Radovanović,rs SRB,"DF,MF",32.0,14.0,12.0,1053.0,11.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,Matches,serie_a,11,salernitana,c5577084,1.0,1.0,1.4,2.3,11.0,32.0,6.0,0.08,0.12,0.2,0.08,0.2
2021-2022,Stefan Strandberg,no NOR,DF,31.0,11.0,11.0,933.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,salernitana,c5577084,0.4,0.4,0.3,0.8,8.0,53.0,1.0,0.04,0.03,0.07,0.04,0.07
2021-2022,Simone Verdi,it ITA,"FW,MF",29.0,15.0,11.0,829.0,9.2,5.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,0.54,0.0,0.54,0.43,0.43,Matches,serie_a,11,salernitana,c5577084,3.4,2.6,1.3,4.0,35.0,37.0,38.0,0.37,0.15,0.52,0.28,0.43
2021-2022,Wajdi Kechrida,tn TUN,"DF,MF",25.0,17.0,10.0,952.0,10.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,serie_a,11,salernitana,c5577084,0.2,0.2,0.8,1.0,16.0,29.0,30.0,0.02,0.08,0.1,0.02,0.1
2021-2022,Simeon Nwankwo,ng NGA,FW,29.0,19.0,10.0,842.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,serie_a,11,salernitana,c5577084,3.2,3.2,0.5,3.6,3.0,10.0,48.0,0.34,0.05,0.39,0.34,0.39
