Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
Cacá,br BRA,DF,23.0,19.0,19.0,1694.0,18.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2023,brasileirao,24,2023 Athletico Paranaense,1.1,1.1,0.3,1.4,12.0,39.0,8.0,0.06,0.02,0.08,0.06,0.08
Lucas Esquivel,ar ARG,DF,21.0,19.0,18.0,1651.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.2,0.2,1.4,1.6,28.0,69.0,47.0,0.01,0.07,0.09,0.01,0.09
Hugo Moura,br BRA,MF,25.0,30.0,15.0,1327.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.3,0.3,0.2,0.5,11.0,55.0,10.0,0.02,0.01,0.04,0.02,0.04
Pablo,br BRA,FW,30.0,25.0,14.0,1396.0,15.5,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,0.45,0.13,0.58,0.45,0.58,Matches,2023,brasileirao,24,2023 Athletico Paranaense,6.1,6.1,1.6,7.7,15.0,36.0,60.0,0.39,0.1,0.49,0.39,0.49
Christian,br BRA,"MF,FW",22.0,21.0,14.0,1362.0,15.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2023,brasileirao,24,2023 Athletico Paranaense,2.7,2.7,1.5,4.1,23.0,69.0,71.0,0.18,0.1,0.27,0.18,0.27
Mádson,br BRA,"DF,MF",31.0,24.0,14.0,1328.0,14.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.14,0.14,0.27,0.14,0.27,Matches,2023,brasileirao,24,2023 Athletico Paranaense,1.3,1.3,3.8,5.1,8.0,45.0,69.0,0.09,0.26,0.35,0.09,0.35
Bruno Zapelli,ar ARG,"MF,FW",20.0,21.0,13.0,1143.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.16,0.16,0.31,0.16,0.31,Matches,2023,brasileirao,24,2023 Athletico Paranaense,2.5,2.5,1.8,4.3,35.0,72.0,71.0,0.19,0.14,0.34,0.19,0.34
Khellven,br BRA,DF,21.0,15.0,13.0,995.0,11.1,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches,2023,brasileirao,24,2023 Athletico Paranaense,1.0,1.0,2.4,3.4,18.0,18.0,51.0,0.09,0.22,0.31,0.09,0.31
Zé Ivaldo,br BRA,DF,25.0,14.0,10.0,1016.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.1,0.1,0.1,0.2,9.0,27.0,2.0,0.01,0.01,0.02,0.01,0.02
Pedro Henrique,br BRA,DF,27.0,11.0,10.0,855.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.6,0.6,0.1,0.7,8.0,35.0,2.0,0.06,0.01,0.07,0.06,0.07
Alex Santana,br BRA,MF,27.0,21.0,9.0,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,0.27,0.0,0.27,0.27,0.27,Matches,2023,brasileirao,24,2023 Athletico Paranaense,1.2,1.2,0.2,1.3,20.0,46.0,17.0,0.1,0.01,0.12,0.1,0.12
Kaique Rocha,br BRA,DF,21.0,10.0,7.0,649.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.2,0.2,0.1,0.3,2.0,9.0,0.0,0.03,0.01,0.04,0.03,0.04
Matheus Felipe,br BRA,DF,24.0,9.0,7.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.1,0.2,4.0,17.0,0.0,0.01,0.02,0.03,0.01,0.03
Willian,br BRA,"FW,MF",36.0,18.0,6.0,573.0,6.4,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63,Matches,2023,brasileirao,24,2023 Athletico Paranaense,2.0,2.0,0.3,2.3,5.0,10.0,41.0,0.31,0.05,0.37,0.31,0.37
Fernando,br BRA,DF,23.0,6.0,6.0,477.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.1,0.1,0.9,0.9,17.0,15.0,31.0,0.01,0.16,0.17,0.01,0.17
Arturo Vidal,cl CHI,MF,35.0,7.0,6.0,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.1,0.1,0.3,0.4,1.0,14.0,18.0,0.03,0.07,0.1,0.03,0.1
Rômulo,br BRA,"FW,MF",20.0,18.0,5.0,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,1.5,1.5,0.1,1.6,13.0,11.0,39.0,0.27,0.02,0.29,0.27,0.29
Leonardo Linck,br BRA,GK,21.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Terans,uy URU,"MF,FW",28.0,9.0,5.0,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.9,0.9,0.3,1.2,5.0,12.0,32.0,0.2,0.08,0.28,0.2,0.28
Vinicius Kaue,br BRA,"DF,MF",19.0,6.0,5.0,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,0.01,0.01,0.0,0.01
Pedrinho,br BRA,"DF,MF",20.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.1,0.1,2.0,10.0,16.0,0.0,0.02,0.02,0.0,0.02
Léo Cittadini,br BRA,"MF,FW",28.0,5.0,3.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.1,0.1,0.7,0.9,3.0,8.0,7.0,0.07,0.33,0.39,0.07,0.39
Thiago,br BRA,"FW,MF",22.0,10.0,2.0,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.2,0.2,0.1,0.3,4.0,6.0,17.0,0.09,0.02,0.11,0.09,0.11
Luciano Arriagada,cl CHI,"FW,MF",20.0,10.0,1.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.9,0.9,0.6,1.4,5.0,2.0,12.0,0.41,0.27,0.68,0.41,0.68
Bruno Peres,br BRA,"DF,MF",32.0,5.0,1.0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.2,0.3,0.0,3.0,3.0,0.01,0.14,0.16,0.01,0.16
Marcelo Cirino,br BRA,"FW,MF",31.0,4.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.4,0.4,0.1,0.5,1.0,1.0,6.0,0.33,0.07,0.41,0.33,0.41
Lucas Belezi,br BRA,DF,19.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Reinaldo,br BRA,FW,21.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
Chiqueti,br BRA,MF,17.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danielzinho,br BRA,FW,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dudu,br BRA,MF,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan García,ec ECU,MF,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Athletico Paranaense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos André,br BRA,DF,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Ataíde,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Derik,br BRA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Emersonn,br BRA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Julimar,br BRA,FW,22.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
João Machado Cruz,br BRA,MF,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Mycael,br BRA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Gabriel Pereira,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
João Vitor,br BRA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Arthur Zanella,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Athletico Paranaense,,,,,,,,,,,,
Squad Total,,,26.1,38.0,418.0,3420.0,38.0,51.0,38.0,89.0,47.0,4.0,4.0,109.0,4.0,1.34,1.0,2.34,1.24,2.24,,2023,brasileirao,24,2023 Athletico Paranaense,51.1,48.2,38.9,87.1,592.0,1362.0,1350.0,1.34,1.02,2.37,1.27,2.29
Opponent Total,,,27.6,38.0,418.0,3420.0,38.0,43.0,30.0,73.0,39.0,4.0,7.0,102.0,4.0,1.13,0.79,1.92,1.03,1.82,,2023,brasileirao,24,2023 Athletico Paranaense,46.6,41.0,32.7,73.7,633.0,1384.0,1368.0,1.23,0.86,2.09,1.08,1.94
Fabricio Bustos,ar ARG,DF,26.0,29.0,28.0,2499.0,27.8,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,2023,brasileirao,24,2023 Internacional,1.0,1.0,2.9,3.9,39.0,103.0,151.0,0.04,0.1,0.14,0.04,0.14
Alan Patrick,br BRA,"MF,FW",31.0,34.0,28.0,2452.0,27.2,4.0,5.0,9.0,3.0,1.0,1.0,6.0,0.0,0.15,0.18,0.33,0.11,0.29,Matches,2023,brasileirao,24,2023 Internacional,4.4,3.6,5.2,8.8,62.0,159.0,130.0,0.16,0.19,0.35,0.13,0.32
Wanderson,br BRA,"FW,MF",28.0,32.0,26.0,2336.0,26.0,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.27,0.12,0.39,0.27,0.39,Matches,2023,brasileirao,24,2023 Internacional,4.1,4.1,2.6,6.7,98.0,71.0,169.0,0.16,0.1,0.26,0.16,0.26
Gabriel Mercado,ar ARG,DF,35.0,26.0,25.0,2180.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.6,0.6,0.3,0.8,1.0,39.0,2.0,0.02,0.01,0.03,0.02,0.03
Vitão,br BRA,DF,22.0,26.0,25.0,2041.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.7,0.7,0.6,1.2,14.0,60.0,4.0,0.03,0.02,0.05,0.03,0.05
Renê,br BRA,DF,30.0,28.0,24.0,2283.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2023,brasileirao,24,2023 Internacional,0.6,0.6,1.9,2.5,55.0,159.0,55.0,0.02,0.08,0.1,0.02,0.1
Mauricio,br BRA,"FW,MF",21.0,26.0,22.0,1766.0,19.6,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,0.31,0.31,0.61,0.31,0.61,Matches,2023,brasileirao,24,2023 Internacional,4.8,4.8,3.8,8.6,35.0,75.0,118.0,0.25,0.19,0.44,0.25,0.44
Johnny Cardoso,us USA,MF,21.0,22.0,20.0,1607.0,17.9,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,2023,brasileirao,24,2023 Internacional,1.1,1.1,1.0,2.2,18.0,70.0,24.0,0.06,0.06,0.12,0.06,0.12
Sergio Rochet,uy URU,GK,29.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Enner Valencia,ec ECU,FW,33.0,22.0,18.0,1442.0,16.0,9.0,1.0,10.0,8.0,1.0,2.0,4.0,0.0,0.56,0.06,0.62,0.5,0.56,Matches,2023,brasileirao,24,2023 Internacional,9.0,7.3,1.0,8.3,44.0,16.0,147.0,0.56,0.06,0.63,0.46,0.52
Luiz Adriano,br BRA,FW,35.0,29.0,17.0,1330.0,14.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.2,0.07,0.27,0.2,0.27,Matches,2023,brasileirao,24,2023 Internacional,2.6,2.6,1.3,3.9,3.0,23.0,49.0,0.18,0.09,0.26,0.18,0.26
Carlos de Pena,uy URU,"MF,FW",30.0,27.0,16.0,1425.0,15.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.13,0.0,0.13,0.13,0.13,Matches,2023,brasileirao,24,2023 Internacional,1.4,1.4,0.9,2.3,24.0,83.0,54.0,0.09,0.06,0.15,0.09,0.15
Charles Aránguiz,cl CHI,MF,33.0,22.0,16.0,1267.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2023,brasileirao,24,2023 Internacional,1.0,1.0,1.3,2.3,7.0,89.0,28.0,0.07,0.09,0.16,0.07,0.16
Igor Gomes,br BRA,DF,21.0,24.0,14.0,1465.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.6,0.6,0.3,1.0,36.0,53.0,40.0,0.04,0.02,0.06,0.04,0.06
Pedro Henrique,br BRA,"FW,MF",32.0,26.0,14.0,1271.0,14.1,3.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,0.21,0.14,0.35,0.14,0.28,Matches,2023,brasileirao,24,2023 Internacional,4.4,3.6,1.0,4.7,43.0,24.0,122.0,0.31,0.07,0.39,0.26,0.33
Nicolás Hernández,co COL,DF,25.0,23.0,12.0,1295.0,14.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2023,brasileirao,24,2023 Internacional,0.2,0.2,1.0,1.2,26.0,65.0,2.0,0.01,0.07,0.08,0.01,0.08
Romulo,br BRA,"MF,DF",22.0,20.0,12.0,1216.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2023,brasileirao,24,2023 Internacional,1.0,1.0,0.2,1.2,12.0,37.0,29.0,0.08,0.01,0.09,0.08,0.09
Bruno Henrique,br BRA,MF,33.0,20.0,10.0,1050.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2023,brasileirao,24,2023 Internacional,1.5,1.5,1.8,3.2,18.0,77.0,28.0,0.12,0.15,0.28,0.12,0.28
Keiller,br BRA,GK,26.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,br BRA,GK,26.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel,br BRA,MF,30.0,15.0,9.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.3,0.4,7.0,36.0,3.0,0.0,0.04,0.04,0.0,0.04
Gustavo Campanharo,br BRA,MF,30.0,15.0,8.0,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.1,0.1,0.0,0.1,9.0,33.0,13.0,0.01,0.0,0.02,0.01,0.02
Dalbert Henrique,br BRA,DF,29.0,9.0,7.0,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.2,0.2,5.0,21.0,21.0,0.01,0.04,0.04,0.01,0.04
Matheus Dias,br BRA,"MF,FW",25.0,14.0,6.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.1,0.1,0.1,0.2,9.0,17.0,15.0,0.02,0.03,0.05,0.02,0.05
Rodrigo Moledo,br BRA,DF,35.0,7.0,5.0,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.01,0.01,0.02,0.01,0.02
Lucca Holanda,br BRA,FW,19.0,19.0,4.0,550.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.16,0.16,0.0,0.16,Matches,2023,brasileirao,24,2023 Internacional,0.6,0.6,0.1,0.7,10.0,3.0,49.0,0.09,0.02,0.11,0.09,0.11
Alexandre Alemão,br BRA,FW,24.0,9.0,3.0,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2023,brasileirao,24,2023 Internacional,1.2,1.2,0.1,1.4,7.0,7.0,37.0,0.33,0.04,0.36,0.33,0.36
Thauan Lara,br BRA,"DF,MF",19.0,10.0,3.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.1,0.1,0.2,0.3,7.0,17.0,26.0,0.03,0.06,0.09,0.03,0.09
Hugo Mallo,es ESP,DF,31.0,6.0,3.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.3,0.3,0.1,0.4,4.0,17.0,15.0,0.09,0.02,0.11,0.09,0.11
Gabriel Baralhas,br BRA,MF,24.0,5.0,2.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.04,0.04,0.08,0.04,0.08
Gabriel Barros,br BRA,"FW,MF",21.0,5.0,2.0,177.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51,0.51,0.0,0.51,Matches,2023,brasileirao,24,2023 Internacional,0.2,0.2,0.5,0.8,4.0,4.0,12.0,0.12,0.27,0.38,0.12,0.38
Jean Dias,br BRA,"FW,MF",32.0,10.0,1.0,321.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.28,0.28,0.56,0.28,0.56,Matches,2023,brasileirao,24,2023 Internacional,1.0,1.0,0.3,1.3,12.0,5.0,26.0,0.28,0.09,0.37,0.28,0.37
João Dalla Corte,br BRA,DF,16.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Estevão,br BRA,MF,20.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.19,0.0,0.19,0.19,0.19
Lucas Ramos,br BRA,FW,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthoni,br BRA,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional,,,,,,,,,,,,
Felipe,br BRA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional,,,,,,,,,,,,
Emerson Júnior,br BRA,GK,22.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional,,,,,,,,,,,,
Vinicius Rangel,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional,,,,,,,,,,,,
Squad Total,,,28.5,38.0,418.0,3420.0,38.0,45.0,30.0,75.0,42.0,3.0,4.0,111.0,6.0,1.18,0.79,1.97,1.11,1.89,,2023,brasileirao,24,2023 Internacional,42.4,39.1,29.0,68.1,618.0,1389.0,1375.0,1.11,0.76,1.88,1.03,1.79
Opponent Total,,,27.6,38.0,418.0,3420.0,38.0,44.0,26.0,70.0,38.0,6.0,7.0,99.0,8.0,1.16,0.68,1.84,1.0,1.68,,2023,brasileirao,24,2023 Internacional,47.2,41.5,27.1,68.6,598.0,1500.0,1487.0,1.24,0.71,1.96,1.09,1.81
João Ricardo Riedi,br BRA,GK,34.0,32.0,32.0,2868.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fortaleza,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Titi,br BRA,DF,34.0,32.0,32.0,2846.0,31.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2023,brasileirao,24,2023 Fortaleza,0.3,0.3,0.4,0.6,17.0,107.0,2.0,0.01,0.01,0.02,0.01,0.02
Caio Alexandre,br BRA,MF,23.0,34.0,32.0,2624.0,29.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2023,brasileirao,24,2023 Fortaleza,2.0,2.0,2.8,4.8,91.0,208.0,38.0,0.07,0.1,0.17,0.07,0.17
Emanuel Brítez,ar ARG,DF,30.0,31.0,31.0,2761.0,30.7,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,2023,brasileirao,24,2023 Fortaleza,1.0,1.0,0.6,1.6,19.0,86.0,17.0,0.03,0.02,0.05,0.03,0.05
Bruno Pacheco,br BRA,DF,31.0,31.0,30.0,2669.0,29.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches,2023,brasileirao,24,2023 Fortaleza,0.9,0.9,1.9,2.8,49.0,133.0,98.0,0.03,0.07,0.1,0.03,0.1
Guilherme Tinga,br BRA,DF,29.0,31.0,29.0,2583.0,28.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 Fortaleza,2.0,2.0,1.8,3.8,50.0,120.0,117.0,0.07,0.06,0.13,0.07,0.13
Tomas Pochettino,ar ARG,"MF,FW",26.0,35.0,26.0,1991.0,22.1,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.09,0.14,0.23,0.09,0.23,Matches,2023,brasileirao,24,2023 Fortaleza,3.0,3.0,3.9,6.9,54.0,107.0,128.0,0.13,0.18,0.31,0.13,0.31
